,(BP_RP)_0,BR_hi,E(BP-RP),M_G,M_G_low,Unnamed: 0,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,b,bp_g,bp_rp,camera,ccd,datalink_url,dec,dec.1,dec_2,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,designation,dist,dist.1,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,ecl_lat,ecl_lon,epoch_photometry_url,flame_flags,frame_rotator_object_type,g_rp,gaiatess1_xmatch_1arsec_oid,gaiatess2_xmatch_1arsec_oid,l,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,modality_flag,parallax,parallax_error,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_n_obs,phot_variable_flag,pmdec,pmdec_error,pmra,pmra_error,pmra_pmdec_corr,priam_flags,r_est,r_hi,r_len,r_lo,ra,ra.1,ra_2,ra_dec_corr,ra_error,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ref_epoch,result_flag,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,source_id,source_id.1,source_id_2,teff_percentile_lower,teff_percentile_upper,teff_val,tess_sector1_oid,tess_sector2_oid,ticid,tmag,visibility_periods_used,CommonName,MKType,SimbadOType,SpT
1870,,0.5067450000000004,,,-4.362374796533121,1870.0,,,,470.40762,0.0,0.0,9.638301,25,5,212,217,217,31,False,1.6850469770143752,0.00904902678181261,0.0395231,328.05576,-31.838330936360933,0.119529724,0.5067444000000001,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657658356271368064,-69.38216148826089,-69.3822,,0.02761964602562995,0.34367109999999995,-0.33223059999999993,0.018731758,Gaia DR2 4657658356271368064,4.515900153092754e-05,,False,,,,-86.41923870760704,305.3662171338213,,,0,0.38721466,,,279.82195385842607,,,,28,0.042380888,1,-0.07425912772989247,0.02767142754641052,-2.683603,-0.32473886,0.13423027,619548.7880420474,1608.174792623093,385.24966,10.8712,24,1.2653111,943362.0891146968,504.6845857899794,1869.2112,10.75167,233,0,574097.7188366452,1271.6086203533825,451.4736,10.364455,24,NOT_AVAILABLE,0.5113675848698223,0.05201296683569884,1.6420977342076883,0.04773077902797662,0.08150348,112001.0,10539.2318682271,12220.549145096102,544.2147185125799,9128.1341750428,84.10774419985536,84.1078,,0.18249047,0.024735429333993333,0.26616362,-0.10757883,-0.014217946,,,,,,364848892,2015.5,1,0,,,,1635721458409799680,4657658356271368064,4.657658356271368e+18,,6803.3335,7825.5,7079.814,10271.0,,277172980,10.45,19,HD  37974,(B)e,BlueSG*,B0.5e
1868,,-0.024834000000000245,,,-4.361386012957199,1868.0,,,,803.94794,0.07935705228582833,2.501545468376108,16.235992,30,7,248,255,255,31,True,1.796520687934933,0.008502971576841477,0.038250253,92.44042,-31.79278298892084,-0.029771805,-0.02483368,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657655435693905408,-69.49780054925449,-69.4978,,0.02723960430129903,0.31594557,-0.29662466,0.009376511,Gaia DR2 4657655435693905408,2.227146323783921e-05,,False,,,,-86.35073377773617,303.8077851423066,,,0,0.0049381256,,,279.9523223605588,,,,37,0.005288073000000001,1,-0.07544234821905389,0.02639202115262389,-2.8585286,-0.2618012,0.23417800000000005,658511.3649648372,3399.8399146207616,193.68893,10.80498,30,1.1815135,873867.4783551281,1222.72642190637,714.6877,10.834752,297,1,373974.8734306492,1539.8048401186234,242.87161,10.829814,31,NOT_AVAILABLE,0.41735852288278186,0.050256653450224016,1.6342351229951964,0.045498805835333854,-0.023414688,112002.0,10945.2983098231,12661.3727489952,545.202006033283,9500.364187060171,84.19663671825163,84.1967,,0.017310584,0.023114206245616872,0.026667938,-0.07036467,-0.12588458,,,,,,42007592,2015.5,1,0,,,,1635721458409799680,4657655435693905408,4.657655435693906e+18,,4798.0,9540.0,8854.333,10272.0,,277173650,10.87,18,HD 269859,B1I(e),BlueSG*,B1Ia
19048,,-0.024834000000000245,,,-4.361386012957199,4246.0,,,,803.94794,0.07935705228582833,2.501545468376108,16.235992,30,7,248,255,255,31,True,1.796520687934933,0.008502971576841477,0.038250253,92.44042,-31.79278298892084,-0.029771805,-0.02483368,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657655435693905408,-69.49780054925449,-69.4978,,0.02723960430129903,0.31594557,-0.29662466,0.009376511,Gaia DR2 4657655435693905408,2.227146323783921e-05,,False,,,,-86.35073377773617,303.8077851423066,,,0,0.0049381256,,,279.9523223605588,,,,37,0.005288073000000001,1,-0.07544234821905389,0.02639202115262389,-2.8585286,-0.2618012,0.23417800000000005,658511.3649648372,3399.8399146207616,193.68893,10.80498,30,1.1815135,873867.4783551281,1222.72642190637,714.6877,10.834752,297,1,373974.8734306492,1539.8048401186234,242.87161,10.829814,31,NOT_AVAILABLE,0.41735852288278186,0.050256653450224016,1.6342351229951964,0.045498805835333854,-0.023414688,112002.0,10945.2983098231,12661.3727489952,545.202006033283,9500.364187060171,84.19663671825163,84.1967,,0.017310584,0.023114206245616872,0.026667938,-0.07036467,-0.12588458,,,,,,42007592,2015.5,1,0,,,,1635721458409799680,4657655435693905408,4.657655435693906e+18,,4798.0,9540.0,8854.333,,11448.0,277173650,10.87,18,HD 269859,B1I(e),BlueSG*,B1Ia
2002,,-0.03099000000000096,,,-3.6070187379709164,2002.0,,,,1037.655,0.1595994399376568,10.076488855053393,21.555874,25,3,218,221,221,31,True,1.7987355786003474,0.011217951496906372,0.052945856,32.317046999999995,-32.28107014229568,-0.036725044,-0.030989647,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4660142634076536320,-67.30380504074222,-67.3038,,0.03683717121752573,0.3668016,-0.33852953,-0.14559741,Gaia DR2 4660142634076536320,2.3516446968424773e-05,,True,,,,-87.37728303343118,340.61109505368813,,,0,0.005735397299999999,,,277.4147298385763,,,,32,-0.09019764,1,-0.06498355947789257,0.03604758308026353,-1.8027161,-0.20514181,0.069296464,547697.0525610292,2488.747672814121,220.06934,11.005037,26,1.1866693,722173.2983746456,970.9187274107384,743.8041,11.041762,267,0,309283.9041629285,966.1978316461792,320.10413,11.036027,26,NOT_AVAILABLE,0.7945819485861753,0.06953234107003654,1.3730146168677346,0.07749336155142282,0.112273045,112001.0,8506.60266071828,10027.3047132577,535.333594677137,7258.364458764059,83.57693941157505,83.57700000000001,,0.08548576,0.0347943968789672,0.029211532,-0.15311432,0.11474655,,,,,,555775605,2015.5,1,0,,,,1635721458409799680,4660142634076536320,4.660142634076537e+18,,4798.0,9531.0,8728.0,10239.0,,276864600,11.07,16,HD 269777,B3Ia,BlueSG*,B3Ia
19003,,-0.003081999999999141,,,-3.655615079245493,4201.0,,,,878.2542,0.0915703977369902,3.2342792485579688,17.676271,29,5,249,254,254,31,True,1.7686562626010296,0.006935867286142409,0.041426133,79.77956,-31.90867730374661,-0.034565926000000004,-0.0030822754,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657274283151403520,-69.7505621604019,-69.7506,,0.02693147143661772,0.2310533,-0.18249206,0.037695132,Gaia DR2 4657274283151403520,4.2179700917943204e-05,,False,,,,-86.05978141393265,303.1633183707118,,,0,0.03148365,,,280.2704857849761,,,,35,0.029037222,1,-0.03246075632991601,0.029129256586073907,-1.1143695,-0.21154706,0.053762108,500018.7332362014,3173.97677808437,157.53699,11.103923,29,1.1954403999999998,660618.6802575962,901.8153086423996,732.5432,11.138489,298,1,289711.5597145033,1892.5591430989853,153.07927,11.107005,30,NOT_AVAILABLE,0.5081528858836258,0.057744572562568076,1.8715215984207767,0.05216224987547542,0.018162122,112002.0,9095.37931903608,10622.6255584667,544.8082223604509,7836.707646039648,83.76503342959288,83.765,,0.0027027684,0.028113211276152492,0.35729384,-0.027916025,0.07402308,,,,,,1275824403,2015.5,1,0,,,,1635721458409799680,4657274283151403520,4.657274283151403e+18,,5672.0,9666.0,8845.75,,11433.0,277022505,11.14,18,HD 269786,B1I,*inAssoc,B1I
1824,,-0.003081999999999141,,,-3.655615079245493,1824.0,,,,878.2542,0.0915703977369902,3.2342792485579688,17.676271,29,5,249,254,254,31,True,1.7686562626010296,0.006935867286142409,0.041426133,79.77956,-31.90867730374661,-0.034565926000000004,-0.0030822754,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657274283151403520,-69.7505621604019,-69.7506,,0.02693147143661772,0.2310533,-0.18249206,0.037695132,Gaia DR2 4657274283151403520,4.2179700917943204e-05,,False,,,,-86.05978141393265,303.1633183707118,,,0,0.03148365,,,280.2704857849761,,,,35,0.029037222,1,-0.03246075632991601,0.029129256586073907,-1.1143695,-0.21154706,0.053762108,500018.7332362014,3173.97677808437,157.53699,11.103923,29,1.1954403999999998,660618.6802575962,901.8153086423996,732.5432,11.138489,298,1,289711.5597145033,1892.5591430989853,153.07927,11.107005,30,NOT_AVAILABLE,0.5081528858836258,0.057744572562568076,1.8715215984207767,0.05216224987547542,0.018162122,112002.0,9095.37931903608,10622.6255584667,544.8082223604509,7836.707646039648,83.76503342959288,83.765,,0.0027027684,0.028113211276152492,0.35729384,-0.027916025,0.07402308,,,,,,1275824403,2015.5,1,0,,,,1635721458409799680,4657274283151403520,4.657274283151403e+18,,5672.0,9666.0,8845.75,10255.0,,277022505,11.14,18,HD 269786,B1I,*inAssoc,B1I
19031,,0.06727500000000042,,,-4.101515073329924,4229.0,,,,731.6541,0.06412019622757928,1.4570151075092237,15.749503,25,4,219,223,223,31,True,1.7533829814288595,0.008158964375970433,0.045576904,124.48899,-31.35346466009654,-0.0070457459999999986,0.06727505,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657589254497529344,-69.80103908036382,-69.801,,0.03041950454651495,0.20013136,-0.44673017,0.07102435,Gaia DR2 4657589254497529344,4.228346547276029e-05,,False,,,,-86.33257322262628,295.85945415422003,,,0,0.07432079,,,280.24955319252376,,,,28,-0.13686064,1,-0.105552656701595,0.027832248704081103,-3.7924588,-0.06412317,0.13587148,469258.4355318627,2250.3556773493674,208.52634,11.172858,26,1.1941451,635894.0031895326,841.9844792127877,755.2325,11.179904,249,0,290091.29599622736,813.8189459927977,356.4568,11.105583,25,NOT_AVAILABLE,0.7346283477716393,0.06062853612785085,1.9692415400896648,0.046209123029691566,-0.00032085043,112001.0,11383.709766721298,13184.327156846699,551.457370691405,9862.197622626329,85.36533856619444,85.3654,,-0.04115769,0.0268704032408036,0.25751254,0.061305754,-0.14553666,,,,,,898622988,2015.5,1,0,,,,1635721458409799680,4657589254497529344,4.65758925449753e+18,,7250.75,9640.0,9566.0,,15455.0,404967301,11.15,17,HD 269992,B2.5Ia,BlueSG*,B2.5Ia
1851,,0.06727500000000042,,,-4.101515073329924,1851.0,,,,731.6541,0.06412019622757928,1.4570151075092237,15.749503,25,4,219,223,223,31,True,1.7533829814288595,0.008158964375970433,0.045576904,124.48899,-31.35346466009654,-0.0070457459999999986,0.06727505,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657589254497529344,-69.80103908036382,-69.801,,0.03041950454651495,0.20013136,-0.44673017,0.07102435,Gaia DR2 4657589254497529344,4.228346547276029e-05,,False,,,,-86.33257322262628,295.85945415422003,,,0,0.07432079,,,280.24955319252376,,,,28,-0.13686064,1,-0.105552656701595,0.027832248704081103,-3.7924588,-0.06412317,0.13587148,469258.4355318627,2250.3556773493674,208.52634,11.172858,26,1.1941451,635894.0031895326,841.9844792127877,755.2325,11.179904,249,0,290091.29599622736,813.8189459927977,356.4568,11.105583,25,NOT_AVAILABLE,0.7346283477716393,0.06062853612785085,1.9692415400896648,0.046209123029691566,-0.00032085043,112001.0,11383.709766721298,13184.327156846699,551.457370691405,9862.197622626329,85.36533856619444,85.3654,,-0.04115769,0.0268704032408036,0.25751254,0.061305754,-0.14553666,,,,,,898622988,2015.5,1,0,,,,1635721458409799680,4657589254497529344,4.65758925449753e+18,,7250.75,9640.0,9566.0,14983.0,,404967301,11.15,17,HD 269992,B2.5Ia,BlueSG*,B2.5Ia
19038,,0.1843950000000003,,,-3.5127091656921046,4236.0,,,,568.6569999999998,0.06820906202725269,1.693327841651929,12.336074,26,8,210,218,218,31,True,1.7295706564913644,0.008250320306723166,0.050801612,118.99438,-31.44002333141993,0.044114113,0.18439484,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657636675267019008,-69.08535037753813,-69.0854,,0.03467226300231048,0.5354174,-0.43924242,0.31019557,Gaia DR2 4657636675267019008,5.311749420947807e-05,,False,,,,-86.9237261314357,302.751515344624,,,0,0.14028072,,,279.4171574017112,,,,28,-0.088763334,1,-0.06540073511157468,0.03384287225489913,-1.9324818,-0.28684303,0.35503644,418705.6476955521,2032.7441131276998,205.9805,11.296617,24,1.1887531999999998,594764.7894481983,617.3867442818364,963.3585,11.252502,234,0,288322.92487950035,1298.0951167419562,222.11232,11.112222,24,NOT_AVAILABLE,0.8897319032251755,0.06093072097516655,1.6579185520658857,0.06290878201999663,-0.2121898,110001.0,8975.16069561797,10555.1300542368,547.93881735024,7674.2655391272,85.33499337655594,85.335,,-0.23172994,0.03363103998139229,-0.0677469,0.13850535,-0.54600626,,,,,,30832765,2015.5,1,0,,,,1635721458409799680,4657636675267019008,4.657636675267019e+18,,8885.0,9623.0,9268.333,,15452.0,404933493,11.14,16,HD 269997,B2.5Ia,BlueSG*,B2.5Ia
1858,,0.1843950000000003,,,-3.5127091656921046,1858.0,,,,568.6569999999998,0.06820906202725269,1.693327841651929,12.336074,26,8,210,218,218,31,True,1.7295706564913644,0.008250320306723166,0.050801612,118.99438,-31.44002333141993,0.044114113,0.18439484,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657636675267019008,-69.08535037753813,-69.0854,,0.03467226300231048,0.5354174,-0.43924242,0.31019557,Gaia DR2 4657636675267019008,5.311749420947807e-05,,False,,,,-86.9237261314357,302.751515344624,,,0,0.14028072,,,279.4171574017112,,,,28,-0.088763334,1,-0.06540073511157468,0.03384287225489913,-1.9324818,-0.28684303,0.35503644,418705.6476955521,2032.7441131276998,205.9805,11.296617,24,1.1887531999999998,594764.7894481983,617.3867442818364,963.3585,11.252502,234,0,288322.92487950035,1298.0951167419562,222.11232,11.112222,24,NOT_AVAILABLE,0.8897319032251755,0.06093072097516655,1.6579185520658857,0.06290878201999663,-0.2121898,110001.0,8975.16069561797,10555.1300542368,547.93881735024,7674.2655391272,85.33499337655594,85.335,,-0.23172994,0.03363103998139229,-0.0677469,0.13850535,-0.54600626,,,,,,30832765,2015.5,1,0,,,,1635721458409799680,4657636675267019008,4.657636675267019e+18,,8885.0,9623.0,9268.333,14980.0,,404933493,11.14,16,HD 269997,B2.5Ia,BlueSG*,B2.5Ia
1953,,-0.15640300000000096,,,-3.2253412166653597,1953.0,,,,963.24963,0.15748301290171096,9.271241698000047,20.597792,24,2,208,210,210,31,True,1.8026639742541863,0.010257049394417449,0.05742579,31.756868,-33.37868469681414,-0.10054588,-0.15640259,4,1,http://geadata.esac.esa.int/data-server/datalink/links?ID=4658882353222625920,-67.18945632142189,-67.1894,,0.04220906499101156,0.1324871,-0.37075368,-0.16219547,Gaia DR2 4658882353222625920,6.468754345632179e-05,,False,,,,-86.31785615442475,345.9454676851792,,,0,-0.055856705,,,277.45586404093194,,,,70,0.00027192716,1,-0.06349157947743596,0.03725633259069059,-1.7041823,-0.22634973,0.253948,441449.9961783162,2251.962337582293,196.02904,11.239184,49,1.2089669,548850.6206266489,527.8908974121033,1039.7046,11.33973,511,0,222092.23467790688,695.5640149020477,319.29807,11.395587,46,NOT_AVAILABLE,0.5903540046739857,0.08457962254492676,1.4619245655999369,0.0675183937410477,0.009478281,112001.0,8184.91631344266,9649.885897841808,518.36043488895,6983.29725141841,80.75278077592286,80.7527,,0.037874468,0.033003544733557426,0.06845959,-0.1979457,0.046663914,,,,,,416787744,2015.5,1,0,,,,1635721458409799680,4658882353222625920,4.658882353222626e+18,,7420.0,9571.5,8562.5,5717.0,,179639066,11.44,16,HD 269440,,Star,B1Ia
19046,,0.04083599999999876,,,-3.837139774249941,4244.0,,,,814.6582599999998,0.06839891197820837,1.8626926197920184,16.831032,27,5,237,242,242,31,True,1.7683268363462652,0.007650877302102606,0.038886245,121.51168,-31.638902060418143,-0.02210617,0.040836334,4,2,http://geadata.esac.esa.int/data-server/datalink/links?ID=4657652476416109184,-69.38586563806729,-69.3859,,0.02547393969096166,0.22259457,-0.35091752,0.030219419,Gaia DR2 4657652476416109184,3.755039825631112e-05,,False,,,,-86.54332729350047,302.79965137029563,,,0,0.062942505,,,279.7976441620629,,,,30,-0.022356462,1,-0.09250387966649244,0.02545761669970596,-3.6336427,-0.21078448,0.1140708,349819.1202075147,1489.0527002672738,234.92729,11.491779,29,1.199697,467511.2191835995,373.34442030896,1252.225,11.5138855,268,0,211052.6855829472,693.578882351193,304.29514,11.450943,30,NOT_AVAILABLE,0.5338978178279054,0.04930901723327094,1.574870000844611,0.05044223757315475,0.05532167,112001.0,11754.5242113389,13559.6667748373,546.633106238584,10224.596902966,84.67707832385162,84.6771,,0.036959957,0.025118061312408242,0.24037671,-0.043824002,-0.24598867,,,,,,1222081441,2015.5,1,0,,,,1635721458409799680,4657652476416109184,4.65765247641611e+18,,7621.5,9606.333,9537.25,,15434.0,404796860,11.48,17,HD 269920,B5Ia,BlueSG*,B3Ia
